Name,URL,Image,Kinds,Summary,Description
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,テキスト - 文字列を置換する,文字列内のある値を別の値に置き換えます
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,テキスト - 文字列を翻訳,文字列を別の言語に翻訳する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,テキスト - 音声テキスト変換,オーディオ ファイルをテキストに変換する (10MB 制限)
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,データ - CSV から JSON,CSV 文字列を JSON 配列に変換する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,データ - JSON から CSV,JSON 配列を CSV 文字列に変換する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,データ - JSON から HTML テーブル,JSON 配列を HTML テーブルに変換します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,データ - JSON から XML,JSON オブジェクトを XML 文字列に変換します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,データ - XML から JSON,XML 文字列を JSON オブジェクトに変換します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,データ - クエリ JSON,JSONPath 式を使用して JSON オブジェクトをクエリします
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,データ - クエリ XML,XPath 式を使用して XML 文字列をクエリします
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイナンス - 株価,現在および過去の株価情報を取得する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - QR コードの生成,QR コード イメージの生成
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - イメージを切り抜く,イメージを切り抜く
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - イメージを反転,イメージを反転します (水平または垂直)
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - イメージを回転,指定された度数でイメージを回転します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - ファイルから文字列,ファイルを Base64 文字列に変換します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - 画像の変換,イメージをある形式から別の形式に変換する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - 画像サイズの変更,画像サイズの変更
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - 画像メタデータ,画像から EXIF メタデータを取得する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,ファイル - 透かしイメージ,イメージに透かしテキストを追加する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,マップ - IP の位置,IP アドレスの物理的な位置
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,マップ - タイム ゾーンをマップ,住所からタイム ゾーン情報を取得する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,マップ - 座標をマップ,住所に完全に、または部分的に一致するおおよその緯度/経度を取得する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,マップ - 画像をマップ,住所からマップ イメージを生成する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - N 乗根を計算します,数値の n 乗根を計算します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - エネルギーを変換する,あるエネルギー測定値から別のエネルギー測定値への変換
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - パワーの変換,あるパワー測定値から別のパワー測定値への変換
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 中央値を計算する,2 つ以上の数値の中央値を算出
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 丸め数,数値を切り上げまたは切り下げます
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 乱数,指定された範囲内で乱数を生成します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 体積を変換する,ある体積測定値から別の体積測定値への変換
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 余弦を計算する,角度の余弦値を計算します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 分散を計算する,2 つ以上の数値の統計的分散を計算する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 剰余を計算する,2 つの数値を割ったときの余りの計算
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 和の計算,2 つ以上の数値の和を算出
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 変換期間,ある期間の測定値から別の期間の測定値への変換
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 変換角度,ある角度測定値から別の角度測定値に値を変換する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 対数を計算する,数値の対数を計算します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 平均を計算する,2 つ以上の数値の平均を計算する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 平方根を計算します,数値の平方根を計算します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 掛け算を計算する,2 つの数値の積を計算する
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 最小値または最大値を計算します,一連の数値の最小値または最大値を計算します
Apptigent PowerTools,https://learn.microsoft.com/ja-jp/connectors/apptigentpowertoolspro/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/apptigentpowertoolspro/icon.png,Action,数学 - 標準偏差を計算します,2 つ以上の数値の標準偏差を計算する
